userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
25,9,27,Male,20,UK,Night,Working,Summer,Home,Rainy,Alone,Sad,Sad,Positive,Healthy,Given,First,571,37,9,1993,1,6,10,1877,931,701,33000000,4
25,47,27,Male,20,UK,Afternoon,Weekend,Summer,Home,Sunny,Partner,Surprised,Scared,Negative,Healthy,Decision,First,135,37,9,2010,1,17,19,1169,1088,997,160000000,5
25,48,27,Male,20,UK,Afternoon,Weekend,Summer,Home,Cloudy,Partner,Neutral,Angry,Neutral,Healthy,Decision,First,634,13,10,2010,1,8,21,869,1041,1600,20000000,2
25,59,27,Male,20,UK,Night,Working,Summer,Home,Sunny,Alone,Happy,Happy,Negative,Healthy,Decision,First,450,13,10,2009,8,10,21,869,647,1905,-1,2
25,60,27,Male,20,UK,Night,Working,Summer,Home,Sunny,Partner,Sad,Surprised,Negative,Healthy,Decision,First,212,7,10,2004,8,10,-1,1370,867,362,-1,3
25,66,27,Male,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Partner,Happy,Surprised,Negative,Ill,Decision,First,666,37,9,2010,1,3,8,437,1795,1374,20000000,4
25,121,27,Male,20,UK,Afternoon,Weekend,Autumn,Home,Sunny,Alone,Disgusted,Scared,Neutral,Healthy,Decision,First,472,21,15,2008,4,1,19,1507,69,1142,-1,2
25,126,27,Male,20,UK,Evening,Working,Autumn,Home,Cloudy,Alone,Sad,Sad,Positive,Healthy,Given,First,97,28,24,2003,10,7,-1,228,1813,764,-1,4
25,99,27,Male,20,UK,Evening,Weekend,Autumn,Home,Cloudy,Partner,Disgusted,Disgusted,Negative,Healthy,Decision,First,396,37,9,2010,1,3,19,1622,699,497,190000000,1
25,102,27,Male,20,UK,Evening,Working,Autumn,Home,Sunny,Partner,Sad,Sad,Positive,Healthy,Decision,First,815,39,26,1986,10,-1,-1,1394,1387,1522,-1,3
25,68,27,Male,20,UK,Morning,Holiday,Autumn,Home,Sunny,Alone,Happy,Happy,Neutral,Ill,Decision,First,9,37,9,2010,1,7,8,1953,1267,589,100000000,3
25,140,27,Male,20,UK,Morning,Weekend,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Ill,Given,First,726,37,9,2004,4,3,7,1871,188,508,30000000,3
25,145,27,Male,20,UK,Evening,Weekend,Autumn,Home,Sunny,Partner,Happy,Happy,Positive,Ill,Decision,First,370,11,7,1970,7,-1,-1,1466,146,117,-1,4
25,83,27,Male,20,UK,Morning,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Positive,Ill,Decision,First,650,37,9,2010,1,3,10,1659,290,1303,200000000,3
25,147,27,Male,20,UK,Afternoon,Weekend,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Ill,Decision,First,111,22,25,2008,7,10,20,639,490,695,-1,4
25,155,27,Male,20,UK,Afternoon,Weekend,Autumn,Home,Sunny,Partner,Happy,Surprised,Positive,Ill,Decision,First,278,37,9,2007,3,7,10,817,1745,448,6000000,3
25,148,27,Male,20,UK,Evening,Weekend,Autumn,Home,Sunny,Partner,Surprised,Surprised,Positive,Ill,Decision,First,363,37,9,1988,1,14,19,1638,1078,1317,3000000,4
25,204,27,Male,20,UK,Evening,Working,Autumn,Home,Cloudy,Partner,Sad,Angry,Negative,Healthy,Given,First,12,4,3,1997,10,22,-1,1408,66,67,-1,4
25,253,27,Male,20,UK,Afternoon,Holiday,Autumn,Home,Sunny,Partner,Surprised,Disgusted,Positive,Healthy,Decision,First,267,37,9,2010,7,10,18,925,595,1173,15000000,3
25,254,27,Male,20,UK,Evening,Holiday,Autumn,Home,Sunny,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,109,36,9,2008,7,18,-1,721,1334,1864,10000000,1
25,255,27,Male,20,UK,Evening,Holiday,Autumn,Home,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,517,15,4,1991,3,7,10,1154,1094,1590,-1,4
25,3510,27,Male,20,UK,Night,Working,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,165,37,9,2010,6,10,13,914,89,1040,50000000,4
25,3520,27,Male,20,UK,Evening,Weekend,Autumn,Home,Sunny,Partner,Sad,Surprised,Positive,Healthy,Given,Nth,660,37,9,1967,1,10,22,1159,304,503,-1,4
25,3521,27,Male,20,UK,Morning,Weekend,Autumn,Home,Sunny,Alone,Scared,Scared,Positive,Healthy,Decision,First,696,36,9,2009,1,21,-1,1619,1081,1931,6000000,2
25,3637,27,Male,20,UK,Evening,Working,Autumn,Home,Snowy,Partner,Disgusted,Disgusted,Positive,Healthy,Decision,First,721,27,23,2010,2,10,14,1767,1722,885,-1,2
25,3638,27,Male,20,UK,Evening,Working,Autumn,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Decision,First,83,37,9,2009,7,14,-1,1784,492,1089,-1,2
25,3639,27,Male,20,UK,Evening,Working,Autumn,Home,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,631,37,9,2009,7,10,-1,90,1021,1796,6000000,4
25,3579,27,Male,20,UK,Night,Working,Autumn,Home,Sunny,Alone,Surprised,Surprised,Positive,Healthy,Decision,First,667,37,9,2010,1,7,8,251,1404,960,58000000,3
25,3521,27,Male,20,UK,Evening,Weekend,Autumn,Home,Sunny,Partner,Angry,Surprised,Positive,Healthy,Decision,First,696,36,9,2009,1,21,-1,1619,1081,1931,6000000,2
25,3640,27,Male,20,UK,Afternoon,Working,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,769,37,9,2003,7,-1,-1,1227,1953,1923,24000000,3
25,3641,27,Male,20,UK,Night,Working,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,183,37,9,2008,7,-1,-1,512,88,1666,7000000,3
25,3642,27,Male,20,UK,Morning,Weekend,Autumn,Home,Cloudy,Alone,Surprised,Scared,Positive,Healthy,Decision,First,561,33,27,2009,8,10,17,1359,1458,1163,-1,4
25,3643,27,Male,20,UK,Afternoon,Weekend,Autumn,Home,Snowy,Partner,Angry,Angry,Positive,Healthy,Decision,First,151,33,27,2009,8,17,21,1359,1458,1163,5000000,3
25,3644,27,Male,20,UK,Evening,Weekend,Autumn,Home,Cloudy,Partner,Angry,Angry,Positive,Healthy,Decision,First,151,33,27,2009,8,10,21,1359,1458,1163,5000000,2
25,3676,27,Male,20,UK,Night,Holiday,Winter,Home,Rainy,Alone,Happy,Surprised,Positive,Healthy,Decision,First,320,37,9,2009,7,-1,-1,1337,886,1679,10000000,3
25,3677,27,Male,20,UK,Afternoon,Holiday,Winter,Home,Rainy,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,312,37,9,2010,1,3,7,1863,263,1532,117000000,1
25,3678,27,Male,20,UK,Evening,Working,Winter,Home,Snowy,Partner,Happy,Happy,Positive,Healthy,Decision,First,769,37,9,2010,7,-1,-1,1622,1986,1372,65000000,3
25,16,27,Male,20,UK,Afternoon,Weekend,Winter,Home,Rainy,Alone,Happy,Neutral,Positive,Healthy,Decision,First,618,37,9,2010,1,17,21,98,1181,328,110000000,2
25,3679,27,Male,20,UK,Morning,Weekend,Winter,Home,Snowy,Alone,Sad,Sad,Positive,Healthy,Decision,Nth,554,37,9,1983,10,19,-1,855,929,1783,-1,4
