userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
157,73,27,Male,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Given,Nth,46,37,9,2005,7,18,-1,1957,589,1100,70000000,3
157,89,27,Male,10,Denmark,Evening,Weekend,Autumn,Home,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Given,Nth,355,37,9,2004,1,3,10,1919,1476,1998,78000000,4
157,90,27,Male,10,Denmark,Evening,Working,Autumn,Home,Rainy,Alone,Neutral,Neutral,Positive,Healthy,Given,First,401,37,9,2002,17,21,-1,982,1790,1534,-1,3
157,91,27,Male,10,Denmark,Evening,Working,Autumn,Home,Rainy,Alone,Sad,Neutral,Positive,Healthy,Given,Nth,53,37,9,2004,1,3,13,385,1076,769,90000000,4
157,3911,27,Male,10,Denmark,Night,Weekend,Autumn,Home,Sunny,Alone,Scared,Disgusted,Neutral,Healthy,Given,First,27,13,10,2003,10,14,21,300,1237,1540,5000000,4
157,3912,27,Male,10,Denmark,Afternoon,Working,Winter,Home,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,795,37,9,2009,7,11,-1,1636,965,1087,35000000,5
157,3913,27,Male,10,Denmark,Evening,Working,Spring,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,Nth,36,37,9,1985,1,3,10,978,577,1579,13000000,3
157,3548,27,Male,10,Denmark,Afternoon,Weekend,Autumn,Home,Cloudy,Family,Happy,Happy,Positive,Healthy,Decision,First,128,37,9,2002,4,3,7,1576,956,472,59000000,5
157,2143,27,Male,10,Denmark,Evening,Weekend,Autumn,Home,Cloudy,Family,Neutral,Neutral,Neutral,Healthy,Decision,Nth,499,37,9,1995,1,6,10,1323,827,1712,53000000,5
157,3737,27,Male,10,Denmark,Evening,Weekend,Summer,Home,Sunny,Family,Happy,Sad,Neutral,Healthy,Decision,First,650,37,9,2000,1,3,10,1659,936,396,103000000,4
157,3914,27,Male,10,Denmark,Evening,Weekend,Spring,Home,Cloudy,Family,Happy,Sad,Positive,Healthy,Decision,First,85,37,9,2000,10,20,-1,476,1955,1973,30000000,4
157,3536,27,Male,10,Denmark,Afternoon,Working,Autumn,Home,Cloudy,Colleagues,Happy,Happy,Positive,Healthy,Decision,First,429,37,9,2000,7,-1,-1,106,1585,1735,19000000,4
157,3538,27,Male,10,Denmark,Evening,Working,Winter,Home,Cloudy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,182,37,9,2003,7,-1,-1,106,1752,1585,48000000,2
157,3923,27,Male,10,Denmark,Evening,Weekend,Spring,Home,Sunny,Family,Neutral,Neutral,Neutral,Healthy,Decision,First,485,37,9,2007,1,12,21,1437,589,1675,110000000,3
157,3725,27,Male,10,Denmark,Evening,Working,Spring,Home,Sunny,Alone,Happy,Happy,Neutral,Healthy,Given,First,419,37,9,2005,7,18,-1,1782,295,1510,26000000,5
