202,4032,-1,Male,3,France,Evening,Weekend,Autumn,Home,Cloudy,Alone,Happy,Angry,Negative,Healthy,Decision,First,356,37,9,2011,1,8,17,1690,574,290,30000000,4
202,4157,-1,Male,3,France,Night,Working,Autumn,Home,Rainy,Friends,Happy,Sad,Negative,Healthy,Decision,Nth,106,37,9,2006,1,3,12,226,1053,1103,209000000,2
202,4158,-1,Male,3,France,Evening,Working,Winter,Home,Rainy,Friends,Happy,Happy,Negative,Healthy,Decision,Nth,758,37,9,2001,7,20,-1,852,2,1158,11000000,5
202,4173,-1,Male,3,France,Night,Weekend,Winter,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,707,37,9,2011,1,10,19,747,415,593,110000000,4
202,4180,-1,Male,3,France,Night,Holiday,Winter,Friend,Sunny,Friends,Neutral,Surprised,Neutral,Healthy,Decision,First,802,37,9,1973,14,21,-1,547,1189,1310,12000000,4
202,4181,-1,Male,3,France,Afternoon,Weekend,Winter,Home,Sunny,Alone,Surprised,Surprised,Neutral,Healthy,Decision,First,169,37,9,2004,17,21,-1,969,966,1252,40000000,4
202,4076,-1,Male,3,France,Night,Working,Winter,Home,Sunny,Friends,Neutral,Neutral,Positive,Healthy,Decision,Nth,604,36,9,2003,1,3,7,1648,171,960,40000000,3
202,4215,-1,Male,3,France,Evening,Working,Winter,Friend,Sunny,Friends,Happy,Happy,Positive,Healthy,Decision,Nth,795,14,9,2002,7,18,-1,1667,1814,1851,6000000,5
202,4216,-1,Male,3,France,Evening,Working,Winter,Home,Sunny,Alone,Happy,Surprised,Positive,Healthy,Decision,First,461,37,9,2011,10,18,-1,112,927,1489,15000000,5
202,4217,-1,Male,3,France,Afternoon,Weekend,Winter,Home,Cloudy,Alone,Surprised,Surprised,Neutral,Healthy,Decision,First,680,36,9,2011,10,21,-1,1596,1910,458,30000000,4
202,3750,-1,Male,3,France,Evening,Holiday,Winter,Home,Sunny,Alone,Happy,Surprised,Neutral,Healthy,Given,First,157,37,9,2010,3,6,10,817,1057,77,18000000,5
202,89,-1,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,355,37,9,2004,1,3,10,1919,1476,1998,78000000,3
202,89,-1,Male,3,France,Afternoon,Weekend,Winter,Home,Cloudy,Alone,Happy,Neutral,Neutral,Healthy,Decision,Nth,355,37,9,2004,1,3,10,1919,1476,1998,78000000,4
202,4219,-1,Male,3,France,Afternoon,Holiday,Winter,Home,Cloudy,Alone,Happy,Neutral,Negative,Healthy,Decision,First,741,37,9,2011,10,13,22,903,561,1526,66000000,4
202,51,-1,Male,3,France,Evening,Holiday,Winter,Friend,Cloudy,Friends,Happy,Angry,Positive,Healthy,Decision,Nth,313,37,9,2005,1,19,21,749,1416,1778,54000000,5
202,4220,-1,Male,3,France,Evening,Holiday,Winter,Home,Cloudy,Friends,Disgusted,Disgusted,Positive,Healthy,Decision,Nth,86,37,9,2009,7,-1,-1,1296,655,912,-1,1
202,4221,-1,Male,3,France,Evening,Holiday,Winter,Friend,Cloudy,Friends,Happy,Happy,Positive,Healthy,Decision,First,139,37,9,2009,6,10,13,1404,1297,1883,60000000,5
202,2464,-1,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,805,37,9,1959,1,3,10,317,791,717,-1,3
202,2464,-1,Male,3,France,Afternoon,Weekend,Winter,Home,Stormy,Family,Happy,Neutral,Positive,Healthy,Decision,Nth,805,37,9,1959,1,3,10,317,791,717,-1,5
202,4231,-1,Male,3,France,Afternoon,Weekend,Winter,Home,Stormy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,656,37,9,2011,7,8,-1,1492,136,1462,5000000,1
202,4202,-1,Male,3,France,Night,Holiday,Winter,Home,Sunny,Friends,Happy,Neutral,Neutral,Healthy,Decision,First,39,37,9,2011,1,19,21,74,1040,374,40000000,4
202,4147,-1,Male,3,France,Afternoon,Holiday,Winter,Home,Sunny,Friends,Happy,Neutral,Neutral,Healthy,Decision,First,72,37,9,2011,6,10,20,223,979,1539,50000000,3
202,4091,-1,Male,3,France,Afternoon,Holiday,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,436,37,9,2011,3,10,-1,303,832,503,25000000,4
202,4100,-1,Male,3,France,Evening,Weekend,Winter,Home,Cloudy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,572,37,9,2011,1,8,10,1994,1368,260,40000000,2
202,3376,-1,Male,3,France,Night,Holiday,Winter,Home,Sunny,Alone,Happy,Sad,Negative,Ill,Decision,First,741,37,9,1993,6,10,13,1180,169,1565,-1,5
202,3559,-1,Male,3,France,Night,Holiday,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Ill,Decision,Nth,37,37,9,2004,4,3,7,1377,526,263,150000000,2
