89,3519,28,Male,20,UK,Night,Working,Autumn,Public,Rainy,Friends,Happy,Surprised,Positive,Healthy,Decision,First,563,27,23,2010,10,18,-1,1270,1769,515,-1,4
89,65,28,Male,20,UK,Night,Weekend,Autumn,Home,Sunny,Friends,Happy,Happy,Positive,Healthy,Decision,First,556,37,9,2010,7,-1,-1,979,1658,542,40000000,2
89,104,28,Male,20,UK,Night,Holiday,Summer,Public,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,565,37,9,2010,1,3,19,20,1151,1887,40000000,3
89,52,28,Male,20,UK,Night,Weekend,Spring,Friend,Sunny,Friends,Happy,Happy,Positive,Healthy,Decision,First,416,37,9,2005,1,3,19,1420,676,28,39000000,5
89,180,28,Male,20,UK,Night,Weekend,Autumn,Home,Rainy,Friends,Happy,Happy,Positive,Ill,Decision,First,762,37,9,2009,7,8,10,531,1602,1800,9000000,4
89,212,28,Male,20,UK,Evening,Working,Winter,Public,Snowy,Friends,Angry,Disgusted,Positive,Healthy,Decision,First,307,37,9,2009,1,3,12,1680,1994,1776,240000000,2
89,3553,28,Male,20,UK,Evening,Working,Autumn,Public,Rainy,Partner,Surprised,Happy,Positive,Healthy,Decision,First,156,9,5,2010,7,10,-1,1561,1118,211,-1,4
89,3554,28,Male,20,UK,Evening,Weekend,Autumn,Public,Sunny,Partner,Sad,Happy,Positive,Healthy,Decision,First,772,37,9,2009,10,-1,-1,391,1022,1302,7000000,4
89,66,28,Male,20,UK,Afternoon,Working,Autumn,Public,Rainy,Colleagues,Angry,Happy,Neutral,Healthy,Decision,First,666,37,9,2010,1,3,8,437,1795,1374,20000000,2
89,201,28,Male,20,UK,Afternoon,Working,Autumn,Home,Rainy,Alone,Neutral,Angry,Negative,Healthy,Decision,First,184,37,9,2010,10,17,21,895,953,1150,2000000,4
89,1,28,Male,20,UK,Evening,Weekend,Autumn,Home,Rainy,Friends,Angry,Surprised,Positive,Healthy,Decision,First,549,36,9,2010,1,3,13,494,1348,1467,10000000,2
89,3595,28,Male,20,UK,Evening,Weekend,Autumn,Home,Cloudy,Friends,Happy,Disgusted,Positive,Healthy,Given,First,186,37,9,2010,7,-1,-1,16,1100,344,80000000,1
89,3545,28,Male,20,UK,Night,Weekend,Autumn,Home,Snowy,Friends,Happy,Happy,Positive,Healthy,Decision,First,201,37,9,2010,1,3,7,1344,1284,550,90000000,4
89,3628,28,Male,20,UK,Night,Weekend,Autumn,Home,Cloudy,Friends,Sad,Surprised,Positive,Healthy,Decision,First,577,30,16,2009,10,14,-1,1761,1111,1741,5000000,5
89,3624,28,Male,20,UK,Evening,Working,Autumn,Public,Rainy,Partner,Happy,Happy,Positive,Healthy,Decision,First,295,9,5,2010,1,21,-1,1920,705,1198,-1,4
89,3750,28,Male,20,UK,Evening,Weekend,Spring,Home,Sunny,Friends,Surprised,Scared,Neutral,Healthy,Decision,First,157,37,9,2010,3,6,10,817,1057,77,18000000,4
