userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
21,5,28,Male,10,Denmark,Afternoon,Weekend,Summer,Home,Sunny,Partner,Happy,Happy,Neutral,Ill,Given,Nth,775,37,9,1998,7,6,10,1636,1539,1402,90000000,3
21,6,28,Male,10,Denmark,Night,Weekend,Summer,Home,Sunny,Partner,Happy,Happy,Positive,Healthy,Given,First,33,37,9,2008,7,10,18,1373,1510,1691,24000000,4
21,7,28,Male,10,Denmark,Night,Weekend,Summer,Home,Sunny,Partner,Sad,Neutral,Positive,Healthy,Given,First,488,37,9,2003,3,10,18,98,385,1827,35000000,3
21,15,28,Male,10,Denmark,Evening,Working,Summer,Home,Cloudy,Alone,Neutral,Angry,Positive,Healthy,Given,Nth,195,37,9,1971,1,8,21,384,93,715,4000000,3
21,29,28,Male,10,Denmark,Afternoon,Weekend,Summer,Home,Rainy,Alone,Happy,Surprised,Neutral,Healthy,Given,Nth,503,37,9,2003,1,7,8,1957,1277,994,130000000,4
21,30,28,Male,10,Denmark,Evening,Weekend,Summer,Home,Cloudy,Alone,Sad,Disgusted,Positive,Healthy,Given,Nth,165,37,9,1995,8,10,17,223,1404,699,30000000,4
21,38,28,Male,10,Denmark,Afternoon,Weekend,Summer,Home,Rainy,Friends,Happy,Happy,Neutral,Healthy,Given,First,65,36,9,2010,9,7,-1,1833,154,1738,-1,5
21,43,28,Male,10,Denmark,Evening,Working,Summer,Home,Sunny,Alone,Happy,Happy,Neutral,Healthy,Given,Nth,376,37,9,1994,1,7,8,526,1009,722,50000000,3
21,45,28,Male,10,Denmark,Night,Working,Summer,Home,Sunny,Alone,Sad,Happy,Neutral,Healthy,Given,Nth,359,37,9,1993,8,10,21,1347,1624,155,25000000,5
21,64,28,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Happy,Neutral,Positive,Ill,Given,First,343,37,9,2001,7,8,18,1439,166,1924,13000000,3
21,54,28,Male,10,Denmark,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Sad,Neutral,Negative,Healthy,Decision,First,560,11,9,2009,1,3,-1,1233,835,644,10000000,4
21,74,28,Male,10,Denmark,Evening,Weekend,Autumn,Home,Cloudy,Alone,Happy,Neutral,Neutral,Healthy,Given,First,650,36,9,2005,1,3,13,1478,587,902,147000000,5
21,88,28,Male,10,Denmark,Evening,Working,Autumn,Home,Cloudy,Partner,Happy,Happy,Positive,Healthy,Given,First,168,37,9,2005,7,-1,-1,1383,1133,1861,-1,3
21,58,28,Male,10,Denmark,Evening,Working,Autumn,Home,Cloudy,Alone,Sad,Scared,Neutral,Healthy,Decision,First,355,36,9,2010,10,14,21,175,121,558,150000000,3
21,106,28,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Surprised,Surprised,Positive,Healthy,Given,First,7,37,9,2005,10,17,-1,680,626,357,1600000,4
21,110,28,Male,10,Denmark,Afternoon,Weekend,Autumn,Home,Sunny,Family,Happy,Happy,Positive,Ill,Given,Nth,669,37,9,1992,7,12,-1,684,1331,251,55000000,4
21,113,28,Male,10,Denmark,Evening,Weekend,Autumn,Home,Sunny,Family,Surprised,Neutral,Positive,Healthy,Given,First,102,37,9,2007,8,17,21,1098,470,421,20000000,4
21,122,28,Male,10,Denmark,Afternoon,Weekend,Autumn,Home,Cloudy,Partner,Happy,Neutral,Positive,Healthy,Decision,First,705,37,9,2009,4,3,12,541,948,891,30000000,5
