190,4036,-1,Male,3,France,Morning,Weekend,Winter,Home,Cloudy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,688,37,9,2011,1,10,19,817,633,234,93000000,4
190,3726,-1,Male,3,France,Evening,Weekend,Winter,Public,Cloudy,Friends,Happy,Happy,Neutral,Healthy,Decision,First,159,37,9,2010,10,21,-1,1416,1924,1380,13000000,4
190,78,-1,Male,3,France,Night,Weekend,Winter,Home,Cloudy,Alone,Happy,Neutral,Positive,Healthy,Given,Nth,814,37,9,2009,1,8,12,1241,195,1302,130000000,4
190,230,-1,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,606,37,9,2003,1,3,12,541,1919,753,94000000,5
190,149,-1,Male,3,France,Evening,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,650,37,9,1982,10,19,21,710,1660,1716,28000000,4
190,3737,-1,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Happy,Happy,Neutral,Ill,Given,Nth,650,37,9,2000,1,3,10,1659,936,396,103000000,5
190,244,-1,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,47,37,9,1999,1,3,19,1073,1151,285,63000000,4
190,212,-1,Male,3,France,Evening,Weekend,Winter,Public,Cloudy,Friends,Happy,Happy,Positive,Healthy,Decision,First,307,37,9,2009,1,3,12,1680,1994,1776,240000000,4
190,2713,-1,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,723,36,9,1971,8,10,19,1240,1493,1339,-1,5
190,3660,-1,Male,3,France,Morning,Weekend,Winter,Home,Cloudy,Alone,Happy,Happy,Positive,Healthy,Decision,First,77,36,9,2008,7,18,-1,610,80,373,-1,4
190,4153,-1,Male,3,France,Morning,Weekend,Autumn,Home,Cloudy,Alone,Happy,Happy,Positive,Healthy,Decision,First,741,37,9,1977,10,19,-1,1602,619,1325,19400000,4
190,4087,-1,Male,3,France,Evening,Working,Autumn,Public,Rainy,Friends,Happy,Happy,Positive,Healthy,Decision,First,810,37,9,2011,7,12,18,1483,1559,1257,30000000,4
190,4171,-1,Male,3,France,Afternoon,Holiday,Winter,Friend,Cloudy,Friends,Happy,Happy,Positive,Healthy,Decision,First,719,37,9,2002,8,10,-1,531,1539,159,5000000,5
