26,17,-1,Female,3,France,Night,Working,Autumn,Home,Sunny,Partner,Happy,Happy,Neutral,Healthy,Decision,First,408,36,9,2010,1,7,8,190,558,1657,8000000,5
26,18,-1,Female,3,France,Night,Working,Autumn,Home,Rainy,Partner,Happy,Happy,Neutral,Healthy,Decision,First,750,37,9,2010,1,3,21,1803,251,1376,82000000,4
26,16,-1,Female,3,France,Evening,Working,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,618,37,9,2010,1,17,21,98,1181,328,110000000,1
26,34,-1,Female,3,France,Night,Weekend,Autumn,Home,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,Nth,786,37,9,1991,1,7,8,251,416,429,-1,3
26,95,-1,Female,3,France,Night,Working,Autumn,Home,Rainy,Partner,Sad,Neutral,Neutral,Healthy,Decision,First,106,37,9,2009,10,13,21,1863,1091,190,90000000,4
26,128,-1,Female,3,France,Night,Weekend,Autumn,Home,Cloudy,Partner,Sad,Neutral,Neutral,Healthy,Decision,First,806,15,4,2009,1,6,10,507,1753,1231,11700000,5
26,146,-1,Female,3,France,Evening,Weekend,Autumn,Home,Cloudy,Partner,Happy,Neutral,Neutral,Healthy,Decision,First,348,37,9,2010,1,10,23,998,960,1319,47000000,3
26,141,-1,Female,3,France,Evening,Working,Autumn,Home,Cloudy,Partner,Happy,Neutral,Positive,Healthy,Decision,First,287,37,9,2009,4,3,12,414,1826,897,60000000,5
26,164,-1,Female,3,France,Night,Working,Winter,Home,Snowy,Alone,Happy,Happy,Positive,Healthy,Decision,First,810,37,9,2009,7,18,-1,1139,592,732,15000000,5
26,47,-1,Female,3,France,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,135,37,9,2010,1,17,19,1169,1088,997,160000000,3
26,63,-1,Female,3,France,Evening,Working,Autumn,Home,Rainy,Partner,Neutral,Happy,Neutral,Healthy,Decision,First,321,37,9,2007,9,15,-1,600,1815,969,-1,5
26,65,-1,Female,3,France,Evening,Weekend,Autumn,Home,Cloudy,Partner,Happy,Happy,Neutral,Healthy,Decision,First,556,37,9,2010,7,-1,-1,979,1658,542,40000000,4
26,53,-1,Female,3,France,Evening,Weekend,Summer,Home,Sunny,Partner,Happy,Happy,Neutral,Healthy,Given,First,527,37,9,2010,7,10,18,1344,1545,870,18000000,4
26,77,-1,Female,3,France,Night,Working,Summer,Home,Rainy,Partner,Happy,Happy,Neutral,Healthy,Decision,First,334,37,9,2009,9,7,-1,344,1572,1426,-1,4
26,165,-1,Female,3,France,Night,Weekend,Autumn,Home,Cloudy,Alone,Neutral,Surprised,Positive,Healthy,Decision,First,393,8,17,2008,1,3,10,1884,1808,1988,80000000,5
26,26,-1,Female,3,France,Evening,Weekend,Autumn,Home,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,199,36,9,2009,19,17,10,1679,1103,495,5000000,4
26,38,-1,Female,3,France,Evening,Working,Autumn,Home,Cloudy,Partner,Disgusted,Neutral,Neutral,Healthy,Decision,First,65,36,9,2010,9,7,-1,1833,154,1738,-1,3
26,3632,-1,Female,3,France,Night,Weekend,Winter,Home,Cloudy,Alone,Happy,Happy,Neutral,Healthy,Decision,First,329,36,9,2009,6,10,13,558,1655,1396,35000000,5
26,3633,-1,Female,3,France,Evening,Weekend,Winter,Home,Cloudy,Partner,Happy,Happy,Positive,Healthy,Decision,First,622,13,9,2010,1,8,21,965,988,1329,52000000,5
26,3634,-1,Female,3,France,Evening,Working,Winter,Home,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,415,37,9,2008,1,7,21,951,736,1258,10000000,4
26,245,-1,Female,3,France,Afternoon,Weekend,Winter,Home,Cloudy,Alone,Scared,Surprised,Positive,Healthy,Decision,Nth,47,37,9,2003,1,3,19,1073,1151,285,130000000,4
26,3652,-1,Female,3,France,Evening,Weekend,Winter,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,20,31,9,2009,3,10,13,1560,1309,1479,75000000,3
26,3661,-1,Female,3,France,Afternoon,Weekend,Winter,Home,Snowy,Alone,Scared,Sad,Positive,Healthy,Decision,Nth,474,21,15,1995,4,1,19,141,23,761,10000000,5
26,3188,-1,Female,3,France,Afternoon,Weekend,Summer,Friend,Sunny,Partner,Neutral,Happy,Positive,Healthy,Decision,First,48,34,17,1994,7,18,10,1747,1980,326,-1,5
26,3030,-1,Female,3,France,Afternoon,Holiday,Summer,Friend,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,48,34,17,1992,7,10,-1,197,1918,1175,-1,4
26,3518,-1,Female,3,France,Night,Working,Autumn,Home,Cloudy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,56,36,9,2009,7,-1,-1,1869,818,1389,700000,4
26,3506,-1,Female,3,France,Evening,Working,Winter,Home,Cloudy,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,734,37,9,2010,7,19,-1,951,1616,402,36000000,3
26,115,-1,Female,3,France,Evening,Working,Summer,Home,Sunny,Partner,Neutral,Surprised,Neutral,Healthy,Decision,First,550,37,9,2009,1,10,19,1731,849,450,30000000,5
26,54,-1,Female,3,France,Evening,Working,Autumn,Home,Cloudy,Partner,Sad,Surprised,Neutral,Healthy,Decision,First,560,11,9,2009,1,3,-1,1233,835,644,10000000,4
26,212,-1,Female,3,France,Night,Holiday,Summer,Home,Sunny,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,307,37,9,2009,1,3,12,1680,1994,1776,240000000,3
26,39,-1,Female,3,France,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,756,36,9,2009,3,12,17,719,368,1914,18000000,3
26,3662,-1,Female,3,France,Evening,Weekend,Autumn,Friend,Cloudy,Friends,Happy,Happy,Positive,Healthy,Decision,First,272,37,9,2009,7,22,-1,660,595,877,24000000,4
26,3663,-1,Female,3,France,Evening,Working,Autumn,Home,Rainy,Partner,Disgusted,Disgusted,Neutral,Healthy,Decision,First,215,37,9,2009,8,10,21,833,667,247,53000000,2
26,55,-1,Female,3,France,Evening,Weekend,Autumn,Home,Sunny,Partner,Happy,Happy,Neutral,Healthy,Decision,First,434,37,9,2009,7,-1,-1,863,1099,1785,-1,3
26,3664,-1,Female,3,France,Evening,Working,Autumn,Home,Rainy,Partner,Happy,Neutral,Neutral,Healthy,Given,First,686,37,9,2009,3,7,14,914,1975,566,23600000,4
26,3665,-1,Female,3,France,Evening,Working,Autumn,Friend,Cloudy,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,788,37,9,2009,1,8,10,1714,1460,383,8000000,2
26,3666,-1,Female,3,France,Evening,Weekend,Autumn,Home,Rainy,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,740,37,9,2009,7,10,21,1297,1701,944,22000000,4
26,3667,-1,Female,3,France,Evening,Weekend,Summer,Home,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,409,37,9,2009,1,19,21,251,1562,1644,80000000,1
26,3668,-1,Female,3,France,Evening,Holiday,Spring,Home,Sunny,Partner,Happy,Neutral,Neutral,Healthy,Decision,First,591,37,9,2009,1,3,12,948,1088,1002,40000000,3
26,3669,-1,Female,3,France,Evening,Working,Summer,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,566,37,9,2009,1,8,21,1298,869,1151,20000000,1
26,135,-1,Female,3,France,Night,Weekend,Winter,Home,Snowy,Partner,Happy,Happy,Positive,Healthy,Decision,Nth,624,37,9,2009,10,21,22,223,358,1348,70000000,5
26,3687,-1,Female,3,France,Evening,Weekend,Winter,Home,Snowy,Partner,Happy,Happy,Positive,Healthy,Given,First,397,37,9,2010,1,3,12,1437,862,56,150000000,4
26,3726,-1,Female,3,France,Night,Working,Winter,Home,Cloudy,Alone,Neutral,Surprised,Neutral,Healthy,Decision,First,159,37,9,2010,10,21,-1,1416,1924,1380,13000000,5
26,3579,-1,Female,3,France,Night,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,667,37,9,2010,1,7,8,251,1404,960,58000000,4
26,3770,-1,Female,3,France,Evening,Working,Winter,Public,Rainy,Colleagues,Neutral,Neutral,Neutral,Healthy,Given,First,411,37,9,2010,1,3,19,877,640,244,170000000,1
26,3888,-1,Female,3,France,Night,Weekend,Spring,Home,Sunny,Partner,Neutral,Surprised,Neutral,Healthy,Decision,First,347,37,9,1995,10,12,23,969,642,407,9000000,5
26,3599,-1,Female,3,France,Evening,Working,Spring,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,181,36,9,2010,1,3,12,426,1657,568,200000000,3
26,3889,-1,Female,3,France,Night,Weekend,Spring,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,403,36,9,2000,8,10,-1,1578,169,755,5000000,3
26,3900,-1,Female,3,France,Night,Weekend,Spring,Home,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Decision,First,290,37,9,2008,1,3,19,812,1763,792,47000000,3
26,67,-1,Female,3,France,Evening,Weekend,Spring,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,497,36,9,2010,1,8,21,6,366,1437,28000000,4
26,3901,-1,Female,3,France,Evening,Working,Spring,Home,Rainy,Partner,Sad,Neutral,Neutral,Healthy,Decision,First,74,36,9,2010,7,10,-1,1596,330,407,-1,4
26,3915,-1,Female,3,France,Night,Working,Spring,Home,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,426,37,9,2011,7,-1,-1,1695,473,810,1000000,3
26,3748,-1,Female,3,France,Evening,Weekend,Spring,Home,Cloudy,Partner,Surprised,Neutral,Neutral,Healthy,Decision,First,221,37,9,2010,1,10,21,969,98,1500,100000000,4
26,3928,-1,Female,3,France,Night,Weekend,Spring,Home,Sunny,Alone,Disgusted,Neutral,Neutral,Healthy,Decision,Nth,578,37,9,2011,1,12,21,1437,76,1962,50000000,2
26,3930,-1,Female,3,France,Evening,Working,Spring,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,597,8,17,2007,1,10,13,923,92,1808,40000000,5
26,3950,-1,Female,3,France,Evening,Working,Spring,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,432,37,9,2011,1,3,10,336,1416,1868,150000000,4
26,3951,-1,Female,3,France,Evening,Weekend,Spring,Home,Sunny,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,492,37,9,2010,10,18,-1,1076,1680,589,-1,2
26,3713,-1,Female,3,France,Evening,Weekend,Spring,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,357,37,9,2010,3,10,23,877,1297,998,38000000,4
26,3874,-1,Female,3,France,Night,Weekend,Spring,Home,Sunny,Partner,Surprised,Neutral,Neutral,Healthy,Decision,First,610,37,9,2010,3,10,-1,927,390,521,30000000,5
26,2903,-1,Female,3,France,Evening,Working,Spring,Home,Sunny,Partner,Happy,Neutral,Positive,Healthy,Decision,First,809,37,9,1970,4,7,11,1537,586,1197,4000000,5
26,159,-1,Female,3,France,Evening,Working,Spring,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,138,37,9,2008,7,10,-1,1679,105,1084,3400000,4
26,3545,-1,Female,3,France,Evening,Weekend,Spring,Home,Rainy,Partner,Happy,Neutral,Positive,Healthy,Given,First,201,37,9,2010,1,3,7,1344,1284,550,90000000,5
26,3963,-1,Female,3,France,Night,Weekend,Spring,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,Nth,25,37,9,2004,7,10,18,1503,1838,1935,16000000,3
26,3967,-1,Female,3,France,Afternoon,Weekend,Spring,Home,Rainy,Partner,Happy,Happy,Positive,Healthy,Decision,Nth,174,37,9,2004,7,10,-1,856,516,1186,22000000,5
