userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
125,3754,23,Female,3,France,Night,Working,Winter,Home,Cloudy,Family,Neutral,Happy,Positive,Healthy,Given,First,552,37,9,2006,1,8,10,859,82,533,12000000,3
125,3758,23,Female,3,France,Night,Working,Winter,Friend,Cloudy,Partner,Happy,Happy,Positive,Healthy,Decision,First,741,37,9,2002,6,8,10,1169,1866,370,52000000,5
125,3765,23,Female,3,France,Night,Weekend,Winter,Friend,Cloudy,Partner,Surprised,Disgusted,Positive,Healthy,Given,First,354,37,9,2007,1,8,10,165,846,906,17000000,3
125,3610,23,Female,3,France,Night,Weekend,Winter,Friend,Cloudy,Partner,Happy,Happy,Positive,Healthy,Given,First,621,37,9,2010,4,7,11,1782,857,1658,69000000,5
125,159,23,Female,3,France,Night,Working,Winter,Friend,Cloudy,Partner,Happy,Happy,Positive,Healthy,Decision,Nth,138,37,9,2008,7,10,-1,1679,105,1084,3400000,5
125,3796,23,Female,3,France,Night,Working,Winter,Home,Sunny,Family,Happy,Happy,Positive,Healthy,Given,First,655,37,9,2005,7,-1,-1,1667,106,1037,3000000,3
125,3726,23,Female,3,France,Night,Working,Winter,Home,Sunny,Alone,Surprised,Surprised,Positive,Healthy,Decision,First,159,37,9,2010,10,21,-1,1416,1924,1380,13000000,5
125,2509,23,Female,3,France,Night,Weekend,Winter,Friend,Sunny,Partner,Surprised,Surprised,Positive,Healthy,Decision,Nth,106,37,9,1995,8,17,21,1772,635,174,6000000,5
125,3510,23,Female,3,France,Night,Working,Winter,Friend,Rainy,Partner,Neutral,Neutral,Neutral,Ill,Decision,First,165,37,9,2010,6,10,13,914,89,1040,50000000,4
125,201,23,Female,3,France,Night,Weekend,Winter,Friend,Rainy,Partner,Sad,Sad,Negative,Ill,Given,First,184,37,9,2010,10,17,21,895,953,1150,2000000,4
125,3916,23,Female,3,France,Afternoon,Working,Spring,Home,Sunny,Alone,Happy,Happy,Positive,Ill,Decision,First,698,36,9,2006,7,10,18,1709,554,1734,-1,4
125,253,23,Female,3,France,Night,Working,Spring,Home,Sunny,Alone,Happy,Happy,Positive,Ill,Decision,First,267,37,9,2010,7,10,18,925,595,1173,15000000,5
125,3703,23,Female,3,France,Night,Working,Spring,Home,Cloudy,Alone,Happy,Happy,Positive,Ill,Decision,First,323,37,9,2005,7,10,-1,5,262,1067,6500000,5
125,1953,23,Female,3,France,Night,Weekend,Spring,Friend,Sunny,Partner,Disgusted,Disgusted,Negative,Healthy,Decision,First,445,37,9,1995,10,8,-1,1167,1694,1038,1500000,2
125,3787,23,Female,3,France,Night,Weekend,Spring,Home,Stormy,Alone,Happy,Happy,Positive,Ill,Decision,First,773,36,9,2010,10,13,-1,391,657,728,15000000,5
125,3630,23,Female,3,France,Night,Working,Spring,Friend,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,70,37,9,2010,8,10,21,165,975,1580,37000000,3
125,3611,23,Female,3,France,Morning,Working,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Ill,Decision,First,800,37,9,2010,7,18,-1,566,1520,71,8000000,5
125,4053,23,Female,3,France,Night,Working,Summer,Home,Stormy,Partner,Happy,Happy,Positive,Healthy,Given,First,531,37,9,2006,7,10,-1,165,1581,949,10000000,4
125,4054,23,Female,3,France,Night,Working,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Ill,Decision,First,800,37,9,2011,7,18,-1,1380,1040,1489,35000000,4
125,4058,23,Female,3,France,Afternoon,Working,Summer,Home,Sunny,Alone,Neutral,Neutral,Neutral,Ill,Decision,First,615,36,9,2011,7,18,-1,603,523,187,10000000,2
125,4060,23,Female,3,France,Night,Weekend,Summer,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,71,37,9,2008,1,3,7,172,1622,790,92000000,3
125,3926,23,Female,3,France,Night,Working,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,186,37,9,2011,7,18,-1,16,889,419,80000000,3
125,4066,23,Female,3,France,Night,Working,Summer,Public,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,704,37,9,2011,7,8,-1,846,311,860,35000000,4
125,4074,23,Female,3,France,Afternoon,Working,Summer,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,25,37,9,1999,7,10,-1,1301,1584,339,8000000,3
125,3579,23,Female,3,France,Afternoon,Weekend,Autumn,Friend,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Given,First,667,37,9,2010,1,7,8,251,1404,960,58000000,4
125,4072,23,Female,3,France,Afternoon,Working,Autumn,Home,Sunny,Alone,Disgusted,Neutral,Negative,Healthy,Decision,First,372,37,9,1985,7,10,-1,556,1400,1007,-1,1
125,3713,23,Female,3,France,Night,Working,Autumn,Friend,Sunny,Partner,Happy,Surprised,Positive,Healthy,Decision,First,357,37,9,2010,3,10,23,877,1297,998,38000000,5
125,3950,23,Female,3,France,Night,Weekend,Autumn,Friend,Cloudy,Partner,Neutral,Neutral,Positive,Ill,Given,First,432,37,9,2011,1,3,10,336,1416,1868,150000000,3
125,4087,23,Female,3,France,Evening,Working,Autumn,Public,Rainy,Partner,Happy,Happy,Positive,Healthy,Decision,First,810,37,9,2011,7,12,18,1483,1559,1257,30000000,5
125,4090,23,Female,3,France,Evening,Weekend,Autumn,Public,Cloudy,Friends,Neutral,Neutral,Positive,Healthy,Decision,First,163,14,9,2011,10,21,-1,1919,1348,1076,20000000,4
125,4097,23,Female,3,France,Night,Weekend,Autumn,Friend,Cloudy,Partner,Happy,Happy,Positive,Healthy,Decision,First,384,18,9,2011,7,8,21,231,497,1266,6000000,5
125,4070,23,Female,3,France,Night,Weekend,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,267,37,9,2011,7,10,18,1782,1663,1022,45000000,5
125,4163,23,Female,3,France,Night,Holiday,Winter,Home,Sunny,Alone,Happy,Sad,Positive,Healthy,Decision,First,753,37,9,2011,10,-1,-1,1933,566,256,25000000,5
125,4165,23,Female,3,France,Night,Holiday,Winter,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,Nth,635,36,9,2003,7,10,18,746,1180,391,45000000,5
125,4132,23,Female,3,France,Night,Working,Winter,Friend,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,243,36,9,2011,1,8,21,859,385,1983,70000000,2
125,3623,23,Female,3,France,Night,Working,Winter,Home,Cloudy,Alone,Neutral,Neutral,Positive,Ill,Decision,First,431,37,9,2009,7,10,18,677,889,891,40000000,4
125,4151,23,Female,3,France,Evening,Working,Winter,Home,Cloudy,Alone,Happy,Happy,Positive,Ill,Decision,First,299,37,9,2011,17,19,21,942,546,1127,50000000,5
125,4174,23,Female,3,France,Evening,Working,Winter,Friend,Cloudy,Partner,Happy,Sad,Positive,Ill,Decision,First,406,37,9,2011,7,10,-1,997,1725,108,8000000,5
125,115,23,Female,3,France,Night,Weekend,Winter,Friend,Cloudy,Partner,Neutral,Disgusted,Negative,Healthy,Given,First,550,37,9,2009,1,10,19,1731,849,450,30000000,2
125,3642,23,Female,3,France,Night,Working,Winter,Public,Sunny,Partner,Neutral,Sad,Neutral,Healthy,Given,First,561,33,27,2009,8,10,17,1359,1458,1163,-1,4
125,4187,23,Female,3,France,Night,Weekend,Winter,Friend,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,676,36,9,2008,8,10,21,859,1671,1606,20000000,3
125,4197,23,Female,3,France,Evening,Weekend,Winter,Home,Snowy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,253,37,9,2011,10,-1,-1,1663,660,1539,12500000,4
125,4244,23,Female,3,France,Night,Working,Winter,Friend,Snowy,Partner,Happy,Happy,Positive,Healthy,Decision,First,99,37,9,2011,1,7,8,172,526,288,85000000,3
125,4278,23,Female,3,France,Night,Weekend,Spring,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Given,First,179,37,9,2008,7,18,-1,1510,1717,365,28000000,5
125,4288,23,Female,3,France,Night,Working,Spring,Public,Sunny,Partner,Happy,Neutral,Positive,Healthy,Decision,First,244,37,9,2012,1,10,19,895,1002,1179,78000000,5
125,2903,23,Female,3,France,Night,Weekend,Spring,Friend,Stormy,Partner,Happy,Happy,Positive,Healthy,Given,First,809,37,9,1970,4,7,11,1537,586,1197,4000000,5
125,4267,23,Female,3,France,Afternoon,Holiday,Summer,Home,Cloudy,Alone,Neutral,Disgusted,Neutral,Healthy,Decision,First,323,37,9,2011,7,10,-1,315,1499,1497,12000000,3
125,138,23,Female,3,France,Night,Holiday,Spring,Friend,Cloudy,Partner,Neutral,Scared,Positive,Healthy,Decision,First,490,37,9,2010,10,17,21,1169,169,1265,80000000,4
125,73,23,Female,3,France,Evening,Holiday,Spring,Friend,Sunny,Partner,Neutral,Neutral,Positive,Healthy,Given,First,46,37,9,2005,7,18,-1,1957,589,1100,70000000,2
125,4255,23,Female,3,France,Evening,Holiday,Spring,Friend,Sunny,Partner,Neutral,Neutral,Neutral,Ill,Decision,First,342,37,9,2011,7,10,-1,1510,544,1997,5000000,4
125,3527,23,Female,3,France,Night,Working,Spring,Friend,Rainy,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,680,37,9,2009,1,3,10,951,328,72,200000000,2
125,4188,23,Female,3,France,Night,Weekend,Spring,Friend,Cloudy,Partner,Sad,Happy,Positive,Healthy,Decision,First,720,27,23,2011,7,10,-1,1450,1384,744,20000000,5
125,3599,23,Female,3,France,Night,Weekend,Spring,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,181,36,9,2010,1,3,12,426,1657,568,200000000,5
125,4033,23,Female,3,France,Night,Weekend,Spring,Home,Cloudy,Alone,Sad,Sad,Neutral,Healthy,Decision,First,181,36,9,2011,3,10,12,426,1657,568,125000000,5
125,4103,23,Female,3,France,Night,Working,Spring,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,Nth,581,37,9,2011,7,18,-1,1122,1314,1646,32500000,5
125,4324,23,Female,3,France,Night,Weekend,Spring,Home,Sunny,Alone,Happy,Surprised,Positive,Healthy,Decision,First,283,36,9,2011,1,3,8,1623,1008,1458,125000000,5
125,3659,23,Female,3,France,Night,Weekend,Spring,Home,Stormy,Partner,Happy,Happy,Positive,Healthy,Decision,First,132,37,9,2008,7,10,-1,80,558,858,5000000,3
125,33,23,Female,3,France,Night,Weekend,Spring,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,Nth,400,37,9,2006,3,7,10,691,1878,9,8000000,5
125,4363,23,Female,3,France,Night,Working,Summer,Friend,Sunny,Friends,Happy,Happy,Positive,Healthy,Decision,First,613,37,9,2012,1,7,8,979,303,759,42000000,5
125,4364,23,Female,3,France,Night,Working,Summer,Public,Sunny,Friends,Happy,Happy,Positive,Healthy,Decision,First,740,37,9,2012,6,7,10,303,46,387,7000000,5
125,4303,23,Female,3,France,Evening,Weekend,Summer,Friend,Sunny,Partner,Happy,Happy,Positive,Healthy,Decision,First,573,13,10,2011,7,10,-1,617,1477,114,12000000,5
125,4374,23,Female,3,France,Night,Working,Summer,Public,Sunny,Friends,Neutral,Neutral,Negative,Healthy,Given,First,135,37,9,2012,1,8,10,349,1343,645,250000000,3
125,4373,23,Female,3,France,Night,Weekend,Summer,Public,Sunny,Friends,Neutral,Disgusted,Negative,Healthy,Decision,First,770,37,9,2011,10,-1,-1,990,1721,370,-1,2
125,4375,23,Female,3,France,Night,Working,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,179,37,9,2012,7,-1,-1,1510,889,1039,35000000,5
125,177,23,Female,3,France,Night,Holiday,Summer,Home,Sunny,Partner,Happy,Happy,Positive,Healthy,Given,First,796,37,9,1979,1,3,21,1340,826,467,-1,5
