userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
143,3860,24,Male,3,France,Evening,Working,Winter,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,159,37,9,2000,10,-1,-1,547,844,891,4500000,4
143,3649,24,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,769,37,9,2009,7,8,-1,224,522,1986,35000000,5
143,138,24,Male,3,France,Evening,Working,Spring,Public,Rainy,Partner,Surprised,Neutral,Neutral,Healthy,Given,First,490,37,9,2010,10,17,21,1169,169,1265,80000000,5
143,47,24,Male,3,France,Evening,Working,Autumn,Public,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Given,Nth,135,37,9,2010,1,17,19,1169,1088,997,160000000,4
143,3861,24,Male,3,France,Evening,Holiday,Winter,Home,Cloudy,Alone,Neutral,Neutral,Neutral,Healthy,Given,Nth,345,37,9,1980,7,18,-1,1174,1027,1045,3500000,4
143,3708,24,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,139,37,9,2008,10,-1,-1,384,359,164,33000000,5
143,3535,24,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,145,37,9,1997,8,10,17,1103,1659,698,35000000,4
143,3862,24,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,622,13,9,2008,1,8,10,1180,599,1234,25000000,4
143,3510,24,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,165,37,9,2010,6,10,13,914,89,1040,50000000,5
143,3863,24,Male,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,417,27,23,2009,1,8,9,1388,1271,1563,1000000,4
