userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
24,114,26,Male,10,Denmark,Evening,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,Nth,397,37,9,2004,1,3,17,1437,716,978,100000000,3
24,129,26,Male,10,Denmark,Evening,Working,Autumn,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,Nth,503,37,9,1998,1,3,19,251,165,193,140000000,4
24,52,26,Male,10,Denmark,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,Nth,416,37,9,2005,1,3,19,1420,676,28,39000000,5
24,201,26,Male,10,Denmark,Night,Working,Winter,Home,Snowy,Alone,Surprised,Surprised,Positive,Healthy,Decision,First,184,37,9,2010,10,17,21,895,953,1150,2000000,5
24,3656,26,Male,10,Denmark,Night,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,459,37,9,2010,7,10,-1,116,1022,1265,4000000,4
24,3657,26,Male,10,Denmark,Evening,Working,Winter,Home,Cloudy,Alone,Sad,Sad,Negative,Healthy,Decision,First,489,37,9,2008,7,10,-1,1208,1997,887,-1,3
24,3659,26,Male,10,Denmark,Night,Working,Winter,Home,Cloudy,Alone,Happy,Happy,Neutral,Healthy,Decision,Nth,132,37,9,2008,7,10,-1,80,558,858,5000000,4
24,3704,26,Male,10,Denmark,Night,Holiday,Winter,Home,Snowy,Alone,Sad,Happy,Positive,Healthy,Decision,First,483,36,9,2010,10,19,21,270,1076,89,15000000,4
24,165,26,Male,10,Denmark,Night,Working,Winter,Home,Cloudy,Alone,Happy,Happy,Positive,Healthy,Decision,First,393,8,17,2008,1,3,10,1884,1808,1988,80000000,4
24,3712,26,Male,10,Denmark,Night,Working,Winter,Home,Cloudy,Alone,Surprised,Happy,Neutral,Healthy,Decision,First,783,37,9,2010,6,10,21,738,1679,1392,12500000,4
24,3733,26,Male,10,Denmark,Evening,Weekend,Winter,Home,Cloudy,Alone,Surprised,Surprised,Positive,Healthy,Decision,First,716,37,9,2010,10,-1,-1,1774,546,1372,8000000,3
24,3734,26,Male,10,Denmark,Night,Weekend,Winter,Home,Cloudy,Alone,Happy,Happy,Positive,Healthy,Decision,First,744,2,9,2010,1,3,10,259,1558,1187,27000000,5
24,3750,26,Male,10,Denmark,Afternoon,Weekend,Winter,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,157,37,9,2010,3,6,10,817,1057,77,18000000,5
24,3764,26,Male,10,Denmark,Evening,Weekend,Winter,Home,Sunny,Alone,Happy,Neutral,Positive,Healthy,Decision,First,413,37,9,2010,7,10,-1,1241,1057,1993,-1,5
24,3789,26,Male,10,Denmark,Evening,Weekend,Winter,Home,Sunny,Alone,Surprised,Happy,Positive,Healthy,Decision,Nth,650,37,9,2003,7,8,10,1437,64,1679,-1,4
24,3803,26,Male,10,Denmark,Afternoon,Weekend,Winter,Home,Cloudy,Alone,Happy,Neutral,Neutral,Healthy,Decision,First,50,37,9,2010,7,10,-1,1075,1986,565,8000000,4
24,3509,26,Male,10,Denmark,Afternoon,Weekend,Winter,Home,Cloudy,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,252,7,9,2005,14,19,-1,1749,956,474,15000000,3
24,3876,26,Male,10,Denmark,Afternoon,Weekend,Spring,Home,Sunny,Alone,Happy,Happy,Neutral,Ill,Decision,Nth,274,37,9,2009,7,10,18,914,1121,1667,9800000,4
24,3877,26,Male,10,Denmark,Night,Weekend,Spring,Home,Sunny,Alone,Neutral,Neutral,Neutral,Ill,Decision,First,213,25,19,2010,8,10,21,634,1888,1406,-1,4
24,4030,26,Male,10,Denmark,Night,Weekend,Summer,Home,Sunny,Family,Happy,Sad,Positive,Healthy,Decision,Nth,63,36,9,2011,9,6,20,149,26,625,-1,5
24,4031,26,Male,10,Denmark,Evening,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,Nth,638,2,9,2010,10,18,-1,1557,775,797,1000000,4
24,4039,26,Male,10,Denmark,Evening,Working,Summer,Home,Sunny,Alone,Happy,Sad,Positive,Healthy,Decision,Nth,238,37,9,2008,10,-1,-1,1957,1645,1975,54000000,4
24,4139,26,Male,10,Denmark,Night,Weekend,Autumn,Home,Cloudy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,250,37,9,2011,10,-1,-1,629,565,1337,-1,4
24,4142,26,Male,10,Denmark,Night,Working,Autumn,Home,Cloudy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,214,37,9,2011,1,10,18,590,922,1896,17000,5
24,4143,26,Male,10,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,505,37,9,2011,7,10,18,1525,806,1963,-1,4
