userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
193,4120,22,Male,16,Denmark,Night,Working,Autumn,Friend,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,350,22,9,2006,1,7,8,1519,1674,1791,35000000,2
193,3970,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,407,37,9,2011,1,19,-1,5,1374,1566,70000000,3
193,4121,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Happy,Happy,Neutral,Healthy,Given,First,511,7,9,2008,9,13,-1,614,687,-1,1000000,5
193,3962,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,112,37,9,2011,4,3,7,914,112,662,90000000,4
193,3869,22,Male,16,Denmark,Morning,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,270,37,9,2011,4,1,3,969,779,9,135000000,5
193,3780,22,Male,16,Denmark,Afternoon,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,528,28,24,2010,7,-1,-1,1035,1806,1033,-1,3
193,248,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Ill,Given,First,224,37,9,1972,8,10,21,1272,24,811,6500000,5
193,249,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Ill,Given,First,224,37,9,1974,8,10,21,24,1624,482,13000000,5
193,250,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,224,37,9,1990,8,10,21,24,90,482,54000000,5
193,4122,22,Male,16,Denmark,Evening,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,650,37,9,2007,6,8,10,476,1659,998,100000000,5
193,4071,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,570,36,9,2011,3,7,21,1648,673,1644,-1,2
193,3996,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,509,37,9,2011,7,10,-1,1887,106,418,19000000,2
193,47,22,Male,16,Denmark,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,135,37,9,2010,1,17,19,1169,1088,997,160000000,3
193,247,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Ill,Given,First,53,37,9,2009,1,8,10,1604,497,583,17000000,4
193,4123,22,Male,16,Denmark,Evening,Working,Autumn,Public,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,627,37,9,2011,4,3,7,1424,706,865,110000000,1
193,4092,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,355,37,9,2011,1,3,19,335,1877,749,140000000,4
193,4124,22,Male,16,Denmark,Evening,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,239,36,9,2010,10,19,21,1700,1948,1256,800000,1
193,3649,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,769,37,9,2009,7,8,-1,224,522,1986,35000000,4
193,4006,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,769,37,9,2011,7,-1,-1,224,522,1986,80000000,1
193,4066,22,Male,16,Denmark,Night,Weekend,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,704,37,9,2011,7,8,-1,846,311,860,35000000,3
193,244,22,Male,16,Denmark,Evening,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,47,37,9,1999,1,3,19,1073,1151,285,63000000,5
193,245,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,47,37,9,2003,1,3,19,1073,1151,285,130000000,5
193,246,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,47,37,9,2003,1,3,19,1073,1151,285,110000000,5
193,220,22,Male,16,Denmark,Evening,Weekend,Summer,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,23,37,9,2004,1,17,19,1957,239,246,120000000,5
193,4126,22,Male,16,Denmark,Evening,Working,Autumn,Home,Sunny,Parents,Neutral,Neutral,Neutral,Healthy,Given,First,125,37,9,2006,9,-1,-1,1279,1323,1866,1000000,5
193,115,22,Male,16,Denmark,Evening,Working,Autumn,Home,Cloudy,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,550,37,9,2009,1,10,19,1731,849,450,30000000,5
193,4137,22,Male,16,Denmark,Night,Weekend,Autumn,Home,Cloudy,Partner,Neutral,Neutral,Negative,Healthy,Given,First,795,37,9,2007,1,3,7,1849,965,1277,60000000,4
193,2509,22,Male,16,Denmark,Night,Working,Autumn,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,106,37,9,1995,8,17,21,1772,635,174,6000000,5
193,4107,22,Male,16,Denmark,Night,Working,Autumn,Home,Cloudy,Partner,Neutral,Neutral,Positive,Healthy,Given,First,377,37,9,2011,4,3,7,1483,1141,1343,200000000,5
193,4145,22,Male,16,Denmark,Night,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,338,37,9,2011,4,1,3,790,98,645,150000000,4
193,4151,22,Male,16,Denmark,Evening,Weekend,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,299,37,9,2011,17,19,21,942,546,1127,50000000,4
193,4152,22,Male,16,Denmark,Night,Weekend,Autumn,Home,Cloudy,Alone,Neutral,Neutral,Negative,Healthy,Given,First,187,14,11,2010,10,12,14,1051,1452,899,8000000,5
193,16,22,Male,16,Denmark,Afternoon,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,618,37,9,2010,1,17,21,98,1181,328,110000000,3
193,3544,22,Male,16,Denmark,Night,Holiday,Winter,Home,Rainy,Family,Neutral,Neutral,Neutral,Healthy,Given,First,93,37,9,2010,1,7,11,184,821,355,85000000,4
193,4186,22,Male,16,Denmark,Night,Weekend,Winter,Home,Sunny,Family,Neutral,Neutral,Neutral,Healthy,Given,First,590,36,9,2002,1,3,14,1382,1374,576,33000000,5
193,2509,22,Male,16,Denmark,Evening,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,106,37,9,1995,8,17,21,1772,635,174,6000000,5
193,2347,22,Male,16,Denmark,Night,Weekend,Winter,Home,Rainy,Alone,Neutral,Neutral,Neutral,Ill,Given,First,279,37,9,1997,14,19,21,1395,905,48,-1,4
193,3525,22,Male,16,Denmark,Night,Working,Winter,Home,Sunny,Family,Neutral,Neutral,Neutral,Healthy,Given,First,787,37,9,1999,4,7,16,1891,1300,1285,21000000,5
193,4190,22,Male,16,Denmark,Night,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,689,7,9,2007,1,14,19,1382,1463,57,45000000,5
193,4191,22,Male,16,Denmark,Night,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,26,7,9,2004,1,14,19,1382,1744,1463,45000000,5
193,13,22,Male,16,Denmark,Night,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,590,37,9,2010,1,14,19,1382,57,1109,60000000,4
193,4192,22,Male,16,Denmark,Evening,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,108,37,9,2001,17,18,19,1863,1521,1126,68000000,4
193,3746,22,Male,16,Denmark,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,750,37,9,2008,1,21,22,1803,1024,1304,50000000,1
193,4240,22,Male,16,Denmark,Night,Working,Winter,Home,Sunny,Alone,Sad,Sad,Positive,Healthy,Given,First,125,37,9,2011,9,-1,-1,551,277,207,-1,4
193,4126,22,Male,16,Denmark,Evening,Working,Summer,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,125,37,9,2006,9,-1,-1,1279,1323,1866,1000000,5
193,4241,22,Male,16,Denmark,Evening,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,662,37,9,2008,9,-1,-1,578,1361,1607,-1,5
193,4242,22,Male,16,Denmark,Evening,Weekend,Winter,Home,Sunny,Parents,Neutral,Neutral,Neutral,Healthy,Given,First,115,37,9,2010,9,8,-1,1297,1959,423,2000000,5
193,3835,22,Male,16,Denmark,Night,Weekend,Winter,Home,Cloudy,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,37,37,9,2008,3,11,12,666,1757,1967,225000000,2
193,3758,22,Male,16,Denmark,Evening,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,741,37,9,2002,6,8,10,1169,1866,370,52000000,5
