userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
48,92,28,Male,20,UK,Afternoon,Weekend,Autumn,Friend,Rainy,Friends,Neutral,Neutral,Negative,Healthy,Given,First,798,37,9,2009,8,21,-1,1437,589,1906,25000000,3
48,94,28,Male,20,UK,Night,Working,Autumn,Friend,Cloudy,Friends,Happy,Sad,Neutral,Healthy,Decision,First,356,37,9,2009,10,6,15,833,1622,295,60000000,4
48,109,28,Male,20,UK,Night,Weekend,Autumn,Friend,Cloudy,Friends,Surprised,Surprised,Positive,Ill,Decision,First,603,37,9,2009,7,8,-1,370,1404,1964,20000000,4
48,127,28,Male,20,UK,Evening,Working,Autumn,Friend,Cloudy,Friends,Neutral,Surprised,Positive,Healthy,Decision,First,325,31,25,2009,14,21,-1,1244,987,1480,-1,3
48,104,28,Male,20,UK,Evening,Working,Autumn,Friend,Cloudy,Friends,Neutral,Happy,Positive,Healthy,Given,First,565,37,9,2010,1,3,19,20,1151,1887,40000000,4
48,144,28,Male,20,UK,Night,Holiday,Autumn,Friend,Cloudy,Friends,Neutral,Surprised,Positive,Healthy,Given,First,130,37,9,2009,14,17,21,1592,937,755,27000000,4
48,197,28,Male,20,UK,Night,Working,Autumn,Friend,Cloudy,Friends,Happy,Happy,Positive,Healthy,Decision,First,378,37,9,2009,6,10,20,1688,1551,1852,29000000,5
48,68,28,Male,20,UK,Night,Weekend,Autumn,Friend,Sunny,Friends,Neutral,Happy,Positive,Healthy,Given,First,9,37,9,2010,1,7,8,1953,1267,589,100000000,4
48,3730,28,Male,20,UK,Night,Working,Winter,Home,Sunny,Parents,Sad,Sad,Neutral,Healthy,Given,First,476,7,9,2006,10,18,-1,27,1746,285,-1,5
48,3790,28,Male,20,UK,Night,Weekend,Winter,Friend,Sunny,Friends,Happy,Surprised,Neutral,Healthy,Given,First,337,37,9,2008,8,10,17,191,1018,1517,3500000,5
48,3844,28,Male,20,UK,Evening,Weekend,Winter,Home,Cloudy,Alone,Happy,Surprised,Positive,Healthy,Decision,First,335,37,9,2010,9,1,7,970,153,1788,20000000,5
48,3726,28,Male,20,UK,Night,Working,Winter,Home,Cloudy,Alone,Happy,Neutral,Positive,Healthy,Decision,First,159,37,9,2010,10,21,-1,1416,1924,1380,13000000,5
48,3750,28,Male,20,UK,Night,Working,Winter,Home,Cloudy,Alone,Happy,Surprised,Positive,Healthy,Decision,First,157,37,9,2010,3,6,10,817,1057,77,18000000,5
48,3849,28,Male,20,UK,Morning,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,786,37,9,2010,1,10,21,476,342,1645,90000000,3
48,3643,28,Male,20,UK,Evening,Weekend,Winter,Friend,Sunny,Friends,Happy,Surprised,Neutral,Healthy,Given,First,151,33,27,2009,8,17,21,1359,1458,1163,5000000,5
48,83,28,Male,20,UK,Afternoon,Weekend,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,650,37,9,2010,1,3,10,1659,290,1303,200000000,4
48,3637,28,Male,20,UK,Night,Weekend,Winter,Home,Sunny,Alone,Surprised,Angry,Negative,Healthy,Decision,First,721,27,23,2010,2,10,14,1767,1722,885,-1,5
48,18,28,Male,20,UK,Evening,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,750,37,9,2010,1,3,21,1803,251,1376,82000000,2
48,42,28,Male,20,UK,Evening,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,354,37,9,2010,1,3,21,1180,224,1552,110000000,3
48,3748,28,Male,20,UK,Night,Working,Winter,Home,Cloudy,Alone,Neutral,Happy,Positive,Healthy,Decision,First,221,37,9,2010,1,10,21,969,98,1500,100000000,5
48,3866,28,Male,20,UK,Evening,Working,Winter,Home,Sunny,Alone,Neutral,Happy,Positive,Healthy,Decision,First,543,27,23,2009,10,18,-1,1384,1398,688,-1,3
48,47,28,Male,20,UK,Night,Working,Winter,Home,Cloudy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,135,37,9,2010,1,17,19,1169,1088,997,160000000,4
48,3585,28,Male,20,UK,Evening,Working,Winter,Home,Rainy,Alone,Neutral,Neutral,Positive,Healthy,Decision,First,596,37,9,2008,1,8,12,1957,315,846,150000000,4
48,3677,28,Male,20,UK,Evening,Working,Winter,Home,Rainy,Alone,Happy,Neutral,Positive,Healthy,Decision,First,312,37,9,2010,1,3,7,1863,263,1532,117000000,4
