userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
31,3,30,Female,20,UK,Afternoon,Working,Summer,Home,Rainy,Alone,Neutral,Neutral,Negative,Ill,Decision,First,246,37,9,2010,7,10,18,74,334,1910,30000000,3
31,9,30,Female,20,UK,Night,Weekend,Summer,Home,Rainy,Alone,Sad,Happy,Positive,Healthy,Given,First,571,37,9,1993,1,6,10,1877,931,701,33000000,4
31,27,30,Female,20,UK,Afternoon,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,Nth,487,37,9,2004,7,18,-1,1020,1225,171,-1,4
31,28,30,Female,20,UK,Afternoon,Weekend,Summer,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Given,Nth,222,37,9,1998,10,18,-1,1688,713,650,30000000,3
31,44,30,Female,20,UK,Evening,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,First,374,36,9,2001,1,10,21,902,607,854,-1,5
31,46,30,Female,20,UK,Afternoon,Weekend,Summer,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,Nth,292,37,9,1999,7,10,18,230,62,370,35000000,3
31,76,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,139,37,9,2008,10,17,21,98,882,960,55000000,5
31,77,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,334,37,9,2009,9,7,-1,344,1572,1426,-1,4
31,110,30,Female,20,UK,Afternoon,Weekend,Autumn,Friend,Sunny,Family,Happy,Happy,Positive,Healthy,Given,Nth,669,37,9,1992,7,12,-1,684,1331,251,55000000,4
31,113,30,Female,20,UK,Evening,Weekend,Autumn,Friend,Sunny,Family,Disgusted,Scared,Positive,Healthy,Given,First,102,37,9,2007,8,17,21,1098,470,421,20000000,3
31,123,30,Female,20,UK,Night,Weekend,Autumn,Friend,Cloudy,Family,Happy,Happy,Positive,Healthy,Given,First,782,37,9,2007,8,10,21,660,1874,1848,25000000,4
31,138,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Scared,Scared,Positive,Healthy,Decision,First,490,37,9,2010,10,17,21,1169,169,1265,80000000,4
31,174,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,786,37,9,2009,1,8,21,476,965,1219,100000000,4
31,175,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Rainy,Alone,Happy,Happy,Positive,Healthy,Decision,First,649,37,9,2009,7,12,18,1611,893,979,18500000,5
31,183,30,Female,20,UK,Morning,Weekend,Autumn,Home,Cloudy,Alone,Surprised,Neutral,Neutral,Healthy,Given,Nth,-1,36,9,2009,8,17,-1,457,534,155,-1,3
31,185,30,Female,20,UK,Afternoon,Working,Autumn,Public,Cloudy,Colleagues,Happy,Sad,Positive,Healthy,Given,First,219,20,14,2001,10,18,-1,1251,1770,1723,-1,4
31,211,30,Female,20,UK,Night,Weekend,Autumn,Home,Cloudy,Alone,Happy,Happy,Positive,Healthy,Decision,First,615,37,9,2009,7,-1,-1,1688,224,1838,15000000,4
31,212,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Cloudy,Alone,Happy,Disgusted,Positive,Healthy,Decision,First,307,37,9,2009,1,3,12,1680,1994,1776,240000000,4
31,109,30,Female,20,UK,Afternoon,Holiday,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,603,37,9,2009,7,8,-1,370,1404,1964,20000000,4
31,252,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Decision,First,761,37,9,2010,7,8,-1,1849,1746,1575,-1,3
31,3513,30,Female,20,UK,Afternoon,Weekend,Autumn,Home,Sunny,Alone,Happy,Happy,Positive,Healthy,Given,First,144,7,9,2007,7,18,-1,580,1509,269,-1,2
