userID,itemID,age,sex,city,country,time,daytype,season,location,weather,social,endEmo,dominantEmo,mood,physical,decision,interaction,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,budget,rating
241,4177,20,Female,3,France,Night,Working,Winter,Home,Sunny,Alone,Scared,Disgusted,Neutral,Healthy,Given,First,777,14,9,2006,10,12,-1,173,516,27,63700000,4
241,4194,20,Female,3,France,Evening,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,441,37,9,2007,10,15,18,629,1095,988,25000000,4
241,4192,20,Female,3,France,Evening,Weekend,Winter,Home,Sunny,Family,Neutral,Neutral,Neutral,Healthy,Given,First,108,37,9,2001,17,18,19,1863,1521,1126,68000000,5
241,2759,20,Female,3,France,Evening,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,231,37,9,1994,10,-1,-1,1853,1404,206,-1,5
241,3926,20,Female,3,France,Evening,Working,Winter,Home,Cloudy,Alone,Happy,Happy,Neutral,Healthy,Decision,First,186,37,9,2011,7,18,-1,16,889,419,80000000,3
241,3926,20,Female,3,France,Evening,Working,Winter,Home,Sunny,Alone,Happy,Happy,Neutral,Healthy,Decision,First,186,37,9,2011,7,18,-1,16,889,419,80000000,5
241,1886,20,Female,3,France,Evening,Working,Winter,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Given,First,589,37,9,1992,8,10,17,1347,1733,661,-1,1
241,157,20,Female,3,France,Night,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Given,First,521,37,9,2010,7,10,18,1696,1108,1123,100000000,2
241,2526,20,Female,3,France,Evening,Working,Autumn,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,352,37,9,1995,10,18,-1,1972,111,547,-1,3
241,3032,20,Female,3,France,Evening,Working,Winter,Home,Sunny,Partner,Neutral,Neutral,Neutral,Healthy,Decision,First,624,37,9,1994,8,10,-1,1854,73,965,8500000,2
241,3926,20,Female,3,France,Night,Working,Winter,Home,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,186,37,9,2011,7,18,-1,16,889,419,80000000,5
241,225,20,Female,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,99,37,9,2000,7,10,18,1437,1822,497,60000000,2
241,3692,20,Female,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,683,37,9,2006,17,21,-1,1866,144,753,125000000,2
241,4160,20,Female,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,478,37,9,2009,7,10,18,997,1997,656,7500000,2
241,4213,20,Female,3,France,Night,Weekend,Winter,Home,Snowy,Family,Happy,Neutral,Neutral,Healthy,Decision,Nth,359,37,9,1991,10,18,-1,1019,266,1926,-1,5
241,4214,20,Female,3,France,Night,Holiday,Winter,Friend,Cloudy,Family,Neutral,Neutral,Neutral,Ill,Given,Nth,612,37,9,2008,7,18,-1,925,1823,1997,70000000,2
241,231,20,Female,3,France,Morning,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,593,31,25,2009,10,18,21,1519,203,1199,18000000,3
241,4248,20,Female,3,France,Evening,Working,Winter,Home,Sunny,Family,Neutral,Neutral,Neutral,Healthy,Given,First,311,37,9,2004,7,10,18,16,1514,1822,80000000,4
241,3,20,Female,3,France,Afternoon,Working,Winter,Home,Sunny,Alone,Neutral,Neutral,Neutral,Healthy,Decision,First,246,37,9,2010,7,10,18,74,334,1910,30000000,4
241,6,20,Female,3,France,Evening,Working,Winter,Public,Sunny,Public,Happy,Happy,Neutral,Ill,Given,Nth,33,37,9,2008,7,10,18,1373,1510,1691,24000000,5
